prefix,rate
1218776,0.0027
1218777,0.0027
1218778,0.0027
1218779,0.0027
1218780,0.0027
1218781,0.0027
1218782,0.0027
1218783,0.0027
1218784,0.0027
1218785,0.0027
1218786,0.0027
1218787,0.0027
1218788,0.0027
1218789,0.0027
1218790,0.0027
1218791,0.0027
1218792,0.0027
1218793,0.0027
1218796,0.0027
1218798,0.0027
1218799,0.0027
1218800,0.0027
1218810,0.0027
1218812,0.0027
1218818,0.0027
1218820,0.0027
1218821,0.0027
1218822,0.0027
1218823,0.0027
1218824,0.0027
1218825,0.0027
1218826,0.0027
1218827,0.0027
1218828,0.0027
1218829,0.0027
1218830,0.0027
1218831,0.0027
1218832,0.0027
1218833,0.0027
1218834,0.0027
1218835,0.0027
1218836,0.0027
1218837,0.0027
1218838,0.0027
1218839,0.0027
1218841,0.0027
1218842,0.0027
1218843,0.0027
1218844,0.0027
1218845,0.0027
1218846,0.0027
1218847,0.0027
1218848,0.0027
1218849,0.0027
1218850,0.0027
1218851,0.0027
1218853,0.0027
1218854,0.0027
1218855,0.0027
1218857,0.0027
1218861,0.0027
1218862,0.0027
1218863,0.0027
1218864,0.0027
1218865,0.0027
1218866,0.0027
1218867,0.0027
1218868,0.0027
1218872,0.0027
1218873,0.0027
1218874,0.0027
1218875,0.0027
1218876,0.0027
1218877,0.0027
1218878,0.0027
1218879,0.0027
1218880,0.0027
1218881,0.0027
1218882,0.0027
1218883,0.0027
1218884,0.0027
1218885,0.0027
1218886,0.0027
1218887,0.0027
1218888,0.0027
1218889,0.0027
1218891,0.0027
1218892,0.0027
1218893,0.0027
1218894,0.0027
1218895,0.0027
1218897,0.0027
1218898,0.0027
1218899,0.0027
1218900,0.0027
1218902,0.0027
1218910,0.0027
1218922,0.0027
1218924,0.0027
1218926,0.0027
1218927,0.0027
1218928,0.0027
1218929,0.0027
1218930,0.0027
1218933,0.0027
1218934,0.0027
1218935,0.0027
1218936,0.0027
1218937,0.0027
1218938,0.0027
1218940,0.0027
1218942,0.0027
1218943,0.0027
1218944,0.0027
1218945,0.0027
1218946,0.0027
1218947,0.0027
1218948,0.0027
1218949,0.0027
1218955,0.0027
1218960,0.0027
1218961,0.0027
1218962,0.0027
1218963,0.0027
1218964,0.0027
1218965,0.0027
1218966,0.0027
1218967,0.0027
1218968,0.0027
1218969,0.0027
1218973,0.0027
1218975,0.0027
1218979,0.0027
1218981,0.0027
1218983,0.0027
1218984,0.0027
1218986,0.0027
1218987,0.0027
1218988,0.0027
1218989,0.0027
1218991,0.0027
1218993,0.0027
1218994,0.0027
1218995,0.0027
1218996,0.0027
1218997,0.0027
1218998,0.0027
1218999,0.0027
1219200,0.0027
1219201,0.0027
1219202,0.0027
1219203,0.0027
1219204,0.0027
1219205,0.0027
1219206,0.0027
1219207,0.0027
1219208,0.0027
1219209,0.0027
1219210,0.0027
1219212,0.0027
1219213,0.0027
1219214,0.0027
1219215,0.0027
1219216,0.0027
1219217,0.0027
1219218,0.0027
1219220,0.0027
1219221,0.0027
1219222,0.0027
1219223,0.0027
1219224,0.0027
1219225,0.0027
1219226,0.0027
1219227,0.0027
1219228,0.0027
1219229,0.0027
1219230,0.0027
1219231,0.0027
1219232,0.0027
1219233,0.0027
1219234,0.0027
1219235,0.0027
1219236,0.0027
1219237,0.0027
1219238,0.0027
1219239,0.0027
1219240,0.0027
1219241,0.0027
1219242,0.0027
1219243,0.0027
1219244,0.0027
1219245,0.0027
1219246,0.0027
1219247,0.0027
1219248,0.0027
1219249,0.0027
1219250,0.0027
1219251,0.0027
1219252,0.0027
1219253,0.0027
1219254,0.0027
1219255,0.0027
1219256,0.0027
1219257,0.0027
1219258,0.0027
1219259,0.0027
1219261,0.0027
1219262,0.0027
1219263,0.0027
1219264,0.0027
1219265,0.0027
1219266,0.0027
1219267,0.0027
1219268,0.0027
1219270,0.0027
1219271,0.0027
1219272,0.0027
1219273,0.0027
1219274,0.0027
1219275,0.0027
1219276,0.0027
1219277,0.0027
1219278,0.0027
1219279,0.0027
1219280,0.0027
1219281,0.0027
1219282,0.0027
1219283,0.0027
1219284,0.0027
1219285,0.0027
1219286,0.0027
1219287,0.0027
1219288,0.0027
1219289,0.0027
1219290,0.0027
1219291,0.0027
1219292,0.0027
1219293,0.0027
1219294,0.0027
1219295,0.0027
1219296,0.0027
1219297,0.0027
1219298,0.0027
1219299,0.0027
1219300,0.0027
1219301,0.0027
1219302,0.0027
1219303,0.0027
1219304,0.0027
1219305,0.0027
1219306,0.0027
1219307,0.0027
1219308,0.0027
1219309,0.0027
1219310,0.0027
1219312,0.0027
1219313,0.0027
1219314,0.0027
1219315,0.0027
1219316,0.0027
1219318,0.0027
1219319,0.0027
1219320,0.0027
1219321,0.0027
1219322,0.0027
1219323,0.0027
1219324,0.0027
1219325,0.0027
1219326,0.0027
1219327,0.0027
1219330,0.0027
1219331,0.0027
1219333,0.0027
1219334,0.0027
1219335,0.0027
1219336,0.0027
1219342,0.0027
1219344,0.0027
1219345,0.0027
1219348,0.0027
1219351,0.0027
1219354,0.0027
1219355,0.0027
1219356,0.0027
1219359,0.0027
1219362,0.0027
1219363,0.0027
1219364,0.0027
1219365,0.0027
1219369,0.0027
1219370,0.0027
1219373,0.0027
1219374,0.0027
1219378,0.0027
1219379,0.0027
1219380,0.0027
1219381,0.0027
1219384,0.0027
1219386,0.0027
1219388,0.0027
1219390,0.0027
1219391,0.0027
1219392,0.0027
1219393,0.0027
1219394,0.0027
1219395,0.0027
1219397,0.0027
1219398,0.0027
1219399,0.0027
1219400,0.0027
1219401,0.0027
1219402,0.0027
1219405,0.0027
1219406,0.0027
1219407,0.0027
1219413,0.0027
1219419,0.0027
1219424,0.0027
1219426,0.0027
1219427,0.0027
1219433,0.0027
1219440,0.0027
1219443,0.0027
1219444,0.0027
1219448,0.0027
1219455,0.0027
1219462,0.0027
1219463,0.0027
1219464,0.0027
1219465,0.0027
1219466,0.0027
1219472,0.0027
1219473,0.0027
1219474,0.0027
1219476,0.0027
1219477,0.0027
1219484,0.0027
1219487,0.0027
1219488,0.0027
1219491,0.0027
1219500,0.0027
1219501,0.0027
1219506,0.0027
1219507,0.0027
1219508,0.0027
1219509,0.0027
1219510,0.0027
1219512,0.0027
1219513,0.0027
1219515,0.0027
1219516,0.0027
1219519,0.0027
1219525,0.0027
1219529,0.0027
1219531,0.0027
1219533,0.0027
1219544,0.0027
1219545,0.0027
1219546,0.0027
1219548,0.0027
1219552,0.0027
1219554,0.0027
1219558,0.0027
1219561,0.0027
1219567,0.0027
1219575,0.0027
1219576,0.0027
1219577,0.0027
1219585,0.0027
1219587,0.0027
1219588,0.0027
1219595,0.0027
1219599,0.0027
1219600,0.0027
1219604,0.0027
1219608,0.0027
1219613,0.0027
1219614,0.0027
1219615,0.0027
1219616,0.0027
1219617,0.0027
1219627,0.0027
1219628,0.0027
1219629,0.0027
1219641,0.0027
1219644,0.0027
1219647,0.0027
1219648,0.0027
1219649,0.0027
1219650,0.0027
1219654,0.0027
1219655,0.0027
1219659,0.0027
1219660,0.0027
1219661,0.0027
1219662,0.0027
1219663,0.0027
1219666,0.0027
1219669,0.0027
1219670,0.0027
1219671,0.0027
1219675,0.0027
1219677,0.0027
1219678,0.0027
1219680,0.0027
1219681,0.0027
1219682,0.0027
1219685,0.0027
1219688,0.0027
1219689,0.0027
1219690,0.0027
1219695,0.0027
1219696,0.0027
1219697,0.0027
1219699,0.0027
1219702,0.0027
1219703,0.0027
1219704,0.0027
1219706,0.0027
1219707,0.0027
1219712,0.0027
1219713,0.0027
1219714,0.0027
1219716,0.0027
1219717,0.0027
1219718,0.0027
1219727,0.0027
1219728,0.0027
1219730,0.0027
1219732,0.0027
1219733,0.0027
1219734,0.0027
1219736,0.0027
1219738,0.0027
1219741,0.0027
1219742,0.0027
1219743,0.0027
1219746,0.0027
1219747,0.0027
1219750,0.0027
1219751,0.0027
1219752,0.0027
1219754,0.0027
1219755,0.0027
1219756,0.0027
1219757,0.0027
1219758,0.0027
1219759,0.0027
1219762,0.0027
1219763,0.0027
1219764,0.0027
1219765,0.0027
1219766,0.0027
1219767,0.0027
1219769,0.0027
1219770,0.0027
1219771,0.0027
1219775,0.0027
1219776,0.0027
1219777,0.0027
1219778,0.0027
1219779,0.0027
1219781,0.0027
1219783,0.0027
1219785,0.0027
1219786,0.0027
1219787,0.0027
1219788,0.0027
1219789,0.0027
1219791,0.0027
1219792,0.0027
1219793,0.0027
1219794,0.0027
1219795,0.0027
1219796,0.0027
1219797,0.0027
1219798,0.0027
1219799,0.0027
1219800,0.0027
1219801,0.0027
1219802,0.0027
1219803,0.0027
1219804,0.0027
1219805,0.0027
1219806,0.0027
1219808,0.0027
1219809,0.0027
1219810,0.0027
1219814,0.0027
1219816,0.0027
1219819,0.0027
1219828,0.0027
1219832,0.0027
1219836,0.0027
1219837,0.0027
1219838,0.0027
1219840,0.0027
1219841,0.0027
1219842,0.0027
1219843,0.0027
1219844,0.0027
1219845,0.0027
1219850,0.0027
1219851,0.0027
1219852,0.0027
1219853,0.0027
1219861,0.0027
1219863,0.0027
1219864,0.0027
1219865,0.0027
1219866,0.0027
1219867,0.0027
1219869,0.0027
1219871,0.0027
1219872,0.0027
1219873,0.0027
1219874,0.0027
1219877,0.0027
1219878,0.0027
1219879,0.0027
1219880,0.0027
1219881,0.0027
1219882,0.0027
1219883,0.0027
1219884,0.0027
1219885,0.0027
1219886,0.0027
1219887,0.0027
1219888,0.0027
1219895,0.0027
1219898,0.0027
1219899,0.0027
1219900,0.0027
1219902,0.0027
1219912,0.0027
1219913,0.0027
1219915,0.0027
1219916,0.0027
1219921,0.0027
1219922,0.0027
1219923,0.0027
1219924,0.0027
1219926,0.0027
1219928,0.0027
1219929,0.0027
1219931,0.0027
1219932,0.0027
1219933,0.0027
1219934,0.0027
1219937,0.0027
1219938,0.0027
1219939,0.0027
1219940,0.0027
1219942,0.0027
1219944,0.0027
1219945,0.0027
1219946,0.0027
1219947,0.0027
1219949,0.0027
1219951,0.0027
1219954,0.0027
1219955,0.0027
1219956,0.0027
1219961,0.0027
1219962,0.0027
1219963,0.0027
1219964,0.0027
1219966,0.0027
1219972,0.0027
1219973,0.0027
1219977,0.0027
1219979,0.0027
1219980,0.0027
1219981,0.0027
1219983,0.0027
1219984,0.0027
1219985,0.0027
1219986,0.0027
1219987,0.0027
1219988,0.0027
1219989,0.0027
1219990,0.0027
1219992,0.0027
1219993,0.0027
1219996,0.0027
1219999,0.0027
1220200,0.0027
1220201,0.0027
1220202,0.0027
1220203,0.0027
1220204,0.0027
1220205,0.0027
1220206,0.0027
1220207,0.0027
1220208,0.0027
1220209,0.0027
1220210,0.0027
1220212,0.0027
1220213,0.0027
1220214,0.0027
1220215,0.0027
1220216,0.0027
1220217,0.0027
1220218,0.0027
1220219,0.0027
1220220,0.0027
1220221,0.0027
1220222,0.0027
1220223,0.0027
1220224,0.0027
1220225,0.0027
1220226,0.0027
1220230,0.0027
1220234,0.0027
1220270,0.0027
1220272,0.0027
1220299,0.0027
1220300,0.0027
1220333,0.0027
1220345,0.0027
1220348,0.0027
1220356,0.0027
1220386,0.0027
1220399,0.0027
1220400,0.0027
1220432,0.0027
1220440,0.0027
1220444,0.0027
1220465,0.0027
1220499,0.0027
1220500,0.0027
1220529,0.0027
1220564,0.0027
1220577,0.0027
1220599,0.0027
1220600,0.0027
1220666,0.0027
1220667,0.0027
1220677,0.0027
1220699,0.0027
1220710,0.0027
1220732,0.0027
1220758,0.0027
1220766,0.0027
1220777,0.0027
1220786,0.0027
1220788,0.0027
1220799,0.0027
1220800,0.0027
1220837,0.0027
1220842,0.0027
1220877,0.0027
1220888,0.0027
1220899,0.0027
1220900,0.0027
1220901,0.0027
1220902,0.0027
1220946,0.0027
1220977,0.0027
1220999,0.0027
1223200,0.0027
1223201,0.0027
1223202,0.0027
1223203,0.0027
1223204,0.0027
1223205,0.0027
1223206,0.0027
1223207,0.0027
1223208,0.0027
1223209,0.0027
1223210,0.0027
1223212,0.0027
1223213,0.0027
1223214,0.0027
1223215,0.0027
1223216,0.0027
1223217,0.0027
1223218,0.0027
1223219,0.0027
1223220,0.0027
1223221,0.0027
1223222,0.0027
1223224,0.0027
1223225,0.0027
1223226,0.0027
1223227,0.0027
1223228,0.0027
1223229,0.0027
1223230,0.0027
1223231,0.0027
1223232,0.0027
1223233,0.0027
1223234,0.0027
1223235,0.0027
1223236,0.0027
1223237,0.0027
1223238,0.0027
1223239,0.0027
1223240,0.0027
1223241,0.0027
1223242,0.0027
1223243,0.0027
1223244,0.0027
1223245,0.0027
1223246,0.0027
1223247,0.0027
1223248,0.0027
1223249,0.0027
1223250,0.0027
1223251,0.0027
1223252,0.0027
1223253,0.0027
1223254,0.0027
1223255,0.0027
1223256,0.0027
1223257,0.0027
1223258,0.0027
1223259,0.0027
1223260,0.0027
1223261,0.0027
1223262,0.0027
1223263,0.0027
1223264,0.0027
1223265,0.0027
1223266,0.0027
1223267,0.0027
1223268,0.0027
1223269,0.0027
1223270,0.0027
1223271,0.0027
1223272,0.0027
1223273,0.0027
1223274,0.0027
1223275,0.0027
1223276,0.0027
1223277,0.0027
1223278,0.0027
1223279,0.0027
1223280,0.0027
1223281,0.0027
1223282,0.0027
1223283,0.0027
1223285,0.0027
1223286,0.0027
1223287,0.0027
1223288,0.0027
1223289,0.0027
1223293,0.0027
1223297,0.0027
1223299,0.0027
1223300,0.0027
1223302,0.0027
1223303,0.0027
1223308,0.0027
1223322,0.0027
1223323,0.0027
1223332,0.0027
1223333,0.0027
1223334,0.0027
1223336,0.0027
1223343,0.0027
1223344,0.0027
1223345,0.0027
1223348,0.0027
1223355,0.0027
1223356,0.0027
1223362,0.0027
1223366,0.0027
1223377,0.0027
1223386,0.0027
1223388,0.0027
1223399,0.0027
1223400,0.0027
1223403,0.0027
1223423,0.0027
1223426,0.0027
1223433,0.0027
1223444,0.0027
1223465,0.0027
1223466,0.0027
1223488,0.0027
1223500,0.0027
1223523,0.0027
1223529,0.0027
1223533,0.0027
1223543,0.0027
1223563,0.0027
1223600,0.0027
1223623,0.0027
1223624,0.0027
1223639,0.0027
1223666,0.0027
1223667,0.0027
1223677,0.0027
1223678,0.0027
1223727,0.0027
1223732,0.0027
1223733,0.0027
1223746,0.0027
1223747,0.0027
1223758,0.0027
1223763,0.0027
1223766,0.0027
1223777,0.0027
1223786,0.0027
1223797,0.0027
1223800,0.0027
1223832,0.0027
1223837,0.0027
1223842,0.0027
1223848,0.0027
1223877,0.0027
1223883,0.0027
1223888,0.0027
1223895,0.0027
1223900,0.0027
1223901,0.0027
1223924,0.0027
1223946,0.0027
1223966,0.0027
1223977,0.0027
1223999,0.0027
1224200,0.0027
1224201,0.0027
1224202,0.0027
1224203,0.0027
1224204,0.0027
1224205,0.0027
1224206,0.0027
1224207,0.0027
1224208,0.0027
1224209,0.0027
1224210,0.0027
1224212,0.0027
1224213,0.0027
1224214,0.0027
1224215,0.0027
1224216,0.0027
1224217,0.0027
1224218,0.0027
1224219,0.0027
1224220,0.0027
1224221,0.0027
1224222,0.0027
1224223,0.0027
1224225,0.0027
1224226,0.0027
1224227,0.0027
1224228,0.0027
1224229,0.0027
1224230,0.0027
1224231,0.0027
1224232,0.0027
1224233,0.0027
1224234,0.0027
1224235,0.0027
1224236,0.0027
1224237,0.0027
1224238,0.0027
1224239,0.0027
1224240,0.0027
1224241,0.0027
1224242,0.0027
1224243,0.0027
1224244,0.0027
1224245,0.0027
1224246,0.0027
1224247,0.0027
1224248,0.0027
1224249,0.0027
1224250,0.0027
1224251,0.0027
1224252,0.0027
1224253,0.0027
1224254,0.0027
1224255,0.0027
1224256,0.0027
1224257,0.0027
1224258,0.0027
1224259,0.0027
1224260,0.0027
1224261,0.0027
1224263,0.0027
1224264,0.0027
1224265,0.0027
1224266,0.0027
1224267,0.0027
1224268,0.0027
1224269,0.0027
1224270,0.0027
1224271,0.0027
1224272,0.0027
1224273,0.0027
1224274,0.0027
1224275,0.0027
1224276,0.0027
1224277,0.0027
1224278,0.0027
1224279,0.0027
1224280,0.0027
1224281,0.0027
1224282,0.0027
1224283,0.0027
1224284,0.0027
1224285,0.0027
1224286,0.0027
1224287,0.0027
1224288,0.0027
1224289,0.0027
1224290,0.0027
1224291,0.0027
1224292,0.0027
1224293,0.0027
1224294,0.0027
1224295,0.0027
1224296,0.0027
1224297,0.0027
1224298,0.0027
1224299,0.0027
1224300,0.0027
1224301,0.0027
1224302,0.0027
1224303,0.0027
1224304,0.0027
1224305,0.0027
1224306,0.0027
1224307,0.0027
1224308,0.0027
1224310,0.0027
1224313,0.0027
1224314,0.0027
1224315,0.0027
1224316,0.0027
1224317,0.0027
1224318,0.0027
1224319,0.0027
1224320,0.0027
1224321,0.0027
1224322,0.0027
1224323,0.0027
1224324,0.0027
1224325,0.0027
1224326,0.0027
1224327,0.0027
1224328,0.0027
1224329,0.0027
1224330,0.0027
1224332,0.0027
1224333,0.0027
1224334,0.0027
1224335,0.0027
1224336,0.0027
1224337,0.0027
1224338,0.0027
1224339,0.0027
1224340,0.0027
1224341,0.0027
1224342,0.0027
1224343,0.0027
1224344,0.0027
1224345,0.0027
1224346,0.0027
1224347,0.0027
1224348,0.0027
1224349,0.0027
1224350,0.0027
1224351,0.0027
1224352,0.0027
1224353,0.0027
1224354,0.0027
1224355,0.0027
1224356,0.0027
1224357,0.0027
1224358,0.0027
1224359,0.0027
1224360,0.0027
1224361,0.0027
1224362,0.0027
1224363,0.0027
1224364,0.0027
1224365,0.0027
1224366,0.0027
1224367,0.0027
1224368,0.0027
1224369,0.0027
1224370,0.0027
1224371,0.0027
1224372,0.0027
1224373,0.0027
1224374,0.0027
1224375,0.0027
1224376,0.0027
1224377,0.0027
1224378,0.0027
1224379,0.0027
1224380,0.0027
1224381,0.0027
1224382,0.0027
1224383,0.0027
1224384,0.0027
1224385,0.0027
1224386,0.0027
1224387,0.0027
1224388,0.0027
1224389,0.0027
1224390,0.0027
1224391,0.0027
1224392,0.0027
1224393,0.0027
1224394,0.0027
1224395,0.0027
1224396,0.0027
1224397,0.0027
1224398,0.0027
1224399,0.0027
1224400,0.0027
1224401,0.0027
1224402,0.0027
1224403,0.0027
1224404,0.0027
1224405,0.0027
1224406,0.0027
1224407,0.0027
1224408,0.0027
1224409,0.0027
1224410,0.0027
1224412,0.0027
1224413,0.0027
1224414,0.0027
1224415,0.0027
1224416,0.0027
1224417,0.0027
1224418,0.0027
1224419,0.0027
1224420,0.0027
1224421,0.0027
1224422,0.0027
1224423,0.0027
1224424,0.0027
1224425,0.0027
1224426,0.0027
1224427,0.0027
1224428,0.0027
1224429,0.0027
1224430,0.0027
1224431,0.0027
1224432,0.0027
1224433,0.0027
1224434,0.0027
1224435,0.0027
1224436,0.0027
1224437,0.0027
1224438,0.0027
1224439,0.0027
1224440,0.0027
1224441,0.0027
1224442,0.0027
1224443,0.0027
1224444,0.0027
1224445,0.0027
1224446,0.0027
1224447,0.0027
1224448,0.0027
1224449,0.0027
1224450,0.0027
1224451,0.0027
1224452,0.0027
1224453,0.0027
1224454,0.0027
1224455,0.0027
1224456,0.0027
1224457,0.0027
1224458,0.0027
1224459,0.0027
1224465,0.0027
1224466,0.0027
1224469,0.0027
1224470,0.0027
1224472,0.0027
1224473,0.0027
1224475,0.0027
1224477,0.0027
1224478,0.0027
1224479,0.0027
1224480,0.0027
1224484,0.0027
1224487,0.0027
1224488,0.0027
1224489,0.0027
1224499,0.0027
1224500,0.0027
1224501,0.0027
1224503,0.0027
1224504,0.0027
1224505,0.0027
1224507,0.0027
1224508,0.0027
1224509,0.0027
1224510,0.0027
1224512,0.0027
1224513,0.0027
1224515,0.0027
1224516,0.0027
1224517,0.0027
1224518,0.0027
1224520,0.0027
1224521,0.0027
1224522,0.0027
1224523,0.0027
1224526,0.0027
1224529,0.0027
1224530,0.0027
1224531,0.0027
1224532,0.0027
1224533,0.0027
1224534,0.0027
1224535,0.0027
1224536,0.0027
1224538,0.0027
1224539,0.0027
1224540,0.0027
1224541,0.0027
1224542,0.0027
1224543,0.0027
1224544,0.0027
1224545,0.0027
1224546,0.0027
1224548,0.0027
1224550,0.0027
1224551,0.0027
1224552,0.0027
1224554,0.0027
1224558,0.0027
1224563,0.0027
1224565,0.0027
1224566,0.0027
1224567,0.0027
1224568,0.0027
1224569,0.0027
1224570,0.0027
1224571,0.0027
1224572,0.0027
1224575,0.0027
1224577,0.0027
1224578,0.0027
1224580,0.0027
1224585,0.0027
1224587,0.0027
1224588,0.0027
1224592,0.0027
1224595,0.0027
1224599,0.0027
1224600,0.0027
1224601,0.0027
1224602,0.0027
1224603,0.0027
1224605,0.0027
1224607,0.0027
1224610,0.0027
1224612,0.0027
1224616,0.0027
1224619,0.0027
1224622,0.0027
1224623,0.0027
1224625,0.0027
1224627,0.0027
1224628,0.0027
1224629,0.0027
1224632,0.0027
1224633,0.0027
1224634,0.0027
1224635,0.0027
1224636,0.0027
1224637,0.0027
1224639,0.0027
1224642,0.0027
1224643,0.0027
1224645,0.0027
1224649,0.0027
1224650,0.0027
1224651,0.0027
1224653,0.0027
1224654,0.0027
1224655,0.0027
1224656,0.0027
1224659,0.0027
1224660,0.0027
1224661,0.0027
1224662,0.0027
1224665,0.0027
1224666,0.0027
1224667,0.0027
1224668,0.0027
1224676,0.0027
1224677,0.0027
1224678,0.0027
1224688,0.0027
1224689,0.0027
1224698,0.0027
1224699,0.0027
1224701,0.0027
1224702,0.0027
1224703,0.0027
1224704,0.0027
1224706,0.0027
1224707,0.0027
1224713,0.0027
1224714,0.0027
1224715,0.0027
1224716,0.0027
1224717,0.0027
1224722,0.0027
1224723,0.0027
1224724,0.0027
1224725,0.0027
1224727,0.0027
1224730,0.0027
1224732,0.0027
1224733,0.0027
1224735,0.0027
1224737,0.0027
1224742,0.0027
1224744,0.0027
1224747,0.0027
1224754,0.0027
1224757,0.0027
1224758,0.0027
1224760,0.0027
1224762,0.0027
1224763,0.0027
1224764,0.0027
1224765,0.0027
1224766,0.0027
1224768,0.0027
1224769,0.0027
1224770,0.0027
1224772,0.0027
1224774,0.0027
1224775,0.0027
1224777,0.0027
1224778,0.0027
1224781,0.0027
1224783,0.0027
1224786,0.0027
1224788,0.0027
1224789,0.0027
1224795,0.0027
1224799,0.0027
1224800,0.0027
1224801,0.0027
1224802,0.0027
1224803,0.0027
1224804,0.0027
1224805,0.0027
1224806,0.0027
1224808,0.0027
1224809,0.0027
1224813,0.0027
1224814,0.0027
1224817,0.0027
1224818,0.0027
1224822,0.0027
1224828,0.0027
1224829,0.0027
1224830,0.0027
1224833,0.0027
1224836,0.0027
1224837,0.0027
1224840,0.0027
1224842,0.0027
1224844,0.0027
1224848,0.0027
1224850,0.0027
1224855,0.0027
1224856,0.0027
1224857,0.0027
1224858,0.0027
1224864,0.0027
1224866,0.0027
1224875,0.0027
1224877,0.0027
1224880,0.0027
1224888,0.0027
1224899,0.0027
1224900,0.0027
1224901,0.0027
1224904,0.0027
1224908,0.0027
1224922,0.0027
1224927,0.0027
1224931,0.0027
1224933,0.0027
1224935,0.0027
1224938,0.0027
1224940,0.0027
1224944,0.0027
1224946,0.0027
1224948,0.0027
1224955,0.0027
1224966,0.0027
1224970,0.0027
1224977,0.0027
1224985,0.0027
1224990,0.0027
1224993,0.0027
1224998,0.0027
1224999,0.0027
1225200,0.0027
1225201,0.0027
1225202,0.0027
1225205,0.0027
1225206,0.0027
1225207,0.0027
1225208,0.0027
1225209,0.0027
1225210,0.0027
1225212,0.0027
1225213,0.0027
1225214,0.0027
1225215,0.0027
1225216,0.0027
1225217,0.0027
1225218,0.0027
1225219,0.0027
1225220,0.0027
1225221,0.0027
1225222,0.0027
1225223,0.0027
1225224,0.0027
1225226,0.0027
1225227,0.0027
1225228,0.0027
1225229,0.0027
1225230,0.0027
1225231,0.0027
1225232,0.0027
1225233,0.0027
1225234,0.0027
1225235,0.0027
1225236,0.0027
1225237,0.0027
1225238,0.0027
1225239,0.0027
1225240,0.0027
1225241,0.0027
1225242,0.0027
1225243,0.0027
1225244,0.0027
1225245,0.0027
1225246,0.0027
1225247,0.0027
1225248,0.0027
1225249,0.0027
1225250,0.0027
1225251,0.0027
1225252,0.0027
1225253,0.0027
1225254,0.0027
1225255,0.0027
1225256,0.0027
1225257,0.0027
1225258,0.0027
1225259,0.0027
1225261,0.0027
1225262,0.0027
1225263,0.0027
1225264,0.0027
1225265,0.0027
1225266,0.0027
1225267,0.0027
1225268,0.0027
1225269,0.0027
1225270,0.0027
1225271,0.0027
1225272,0.0027
1225273,0.0027
1225274,0.0027
1225275,0.0027
1225276,0.0027
1225277,0.0027
1225278,0.0027
1225279,0.0027
1225280,0.0027
1225281,0.0027
1225282,0.0027
1225283,0.0027
1225284,0.0027
1225285,0.0027
1225286,0.0027
1225287,0.0027
1225288,0.0027
1225289,0.0027
1225290,0.0027
1225291,0.0027
1225292,0.0027
1225293,0.0027
1225294,0.0027
1225295,0.0027
1225296,0.0027
1225297,0.0027
1225298,0.0027
1225299,0.0027
1225300,0.0027
1225301,0.0027
1225302,0.0027
1225303,0.0027
1225304,0.0027
1225305,0.0027
1225306,0.0027
1225307,0.0027
1225308,0.0027
1225309,0.0027
1225310,0.0027
1225312,0.0027
1225313,0.0027
1225314,0.0027
1225315,0.0027
1225316,0.0027
1225317,0.0027
1225319,0.0027
1225320,0.0027
1225321,0.0027
1225322,0.0027
1225323,0.0027
1225324,0.0027
1225325,0.0027
1225326,0.0027
1225327,0.0027
1225328,0.0027
1225329,0.0027
1225330,0.0027
1225331,0.0027
1225332,0.0027
1225333,0.0027
1225334,0.0027
1225335,0.0027
1225336,0.0027
1225337,0.0027
1225338,0.0027
1225339,0.0027
1225340,0.0027
1225341,0.0027
1225342,0.0027
1225343,0.0027
1225344,0.0027
1225346,0.0027
1225347,0.0027
1225348,0.0027
1225349,0.0027
1225350,0.0027
1225351,0.0027
1225352,0.0027
1225353,0.0027
1225354,0.0027
1225355,0.0027
1225356,0.0027
1225357,0.0027
1225358,0.0027
1225359,0.0027
1225360,0.0027
1225361,0.0027
1225362,0.0027
1225363,0.0027
1225364,0.0027
1225366,0.0027
1225367,0.0027
1225368,0.0027
1225369,0.0027
1225371,0.0027
1225372,0.0027
1225373,0.0027
1225374,0.0027
1225376,0.0027
1225377,0.0027
1225378,0.0027
1225379,0.0027
1225380,0.0027
1225381,0.0027
1225382,0.0027
1225383,0.0027
1225384,0.0027
1225385,0.0027
1225386,0.0027
1225387,0.0027
1225388,0.0027
1225389,0.0027
1225390,0.0027
1225391,0.0027
1225392,0.0027
1225394,0.0027
1225395,0.0027
1225396,0.0027
1225397,0.0027
1225398,0.0027
1225399,0.0027
1225400,0.0027
1225401,0.0027
1225402,0.0027
1225403,0.0027
1225405,0.0027
1225406,0.0027
1225407,0.0027
1225408,0.0027
1225409,0.0027
1225410,0.0027
1225412,0.0027
1225413,0.0027
1225414,0.0027
1225416,0.0027
1225417,0.0027
1225418,0.0027
1225421,0.0027
1225422,0.0027
1225423,0.0027
1225424,0.0027
1225425,0.0027
1225427,0.0027
1225428,0.0027
1225430,0.0027
1225431,0.0027
1225432,0.0027
1225433,0.0027
1225434,0.0027
1225435,0.0027
1225436,0.0027
1225437,0.0027
1225438,0.0027
1225439,0.0027
1225441,0.0027
1225442,0.0027
1225443,0.0027
1225444,0.0027
1225445,0.0027
1225446,0.0027
1225447,0.0027
1225448,0.0027
1225449,0.0027
1225450,0.0027
1225451,0.0027
1225452,0.0027
1225453,0.0027
1225454,0.0027
1225455,0.0027
1225456,0.0027
1225457,0.0027
1225458,0.0027
1225459,0.0027
1225460,0.0027
1225461,0.0027
1225462,0.0027
1225463,0.0027
1225464,0.0027
1225465,0.0027
1225466,0.0027
