prefix,rate
1910222,0.00208
1910223,0.00312
1910224,0.00307
1910225,0.00194
1910226,0.00285
1910227,0.00312
1910228,0.00485
1910229,0.00468
1910230,0.00309
1910231,0.00221
1910232,0.00362
1910233,0.00379
1910234,0.00224
1910235,0.00306
1910236,0.00312
1910237,0.00295
1910238,0.00312
1910239,0.00387
1910240,0.00312
1910241,0.00316
1910242,0.00312
1910243,0.00295
1910244,0.0031
1910245,0.00327
1910246,0.00309
1910247,0.00307
1910248,0.00308
1910249,0.00312
1910250,0.00325
1910251,0.00299
1910252,0.00363
1910253,0.00707
1910254,0.0029
1910255,0.0031
1910256,0.00328
1910257,0.00306
1910258,0.00499
1910259,0.00334
1910260,0.00215
1910261,0.00303
1910262,0.00485
1910263,0.00291
1910264,0.00467
1910265,0.00478
1910266,0.00307
1910267,0.00311
1910268,0.00306
1910269,0.00373
1910270,0.0033
1910271,0.00239
1910272,0.00295
1910273,0.00317
1910274,0.00432
1910275,0.00308
1910276,0.00305
1910277,0.00291
1910278,0.00336
1910279,0.00315
1910280,0.00232
1910281,0.00427
1910282,0.00318
1910283,0.00324
1910284,0.00204
1910285,0.00314
1910286,0.00306
1910287,0.00732
1910288,0.00301
1910289,0.0033
1910290,0.00219
1910291,0.00293
1910292,0.00312
1910293,0.00307
1910294,0.00516
1910295,0.00304
1910296,0.00303
1910297,0.00323
1910298,0.00315
1910299,0.0031
1910300,0.0022
1910301,0.00211
1910302,0.00406
1910303,0.00226
1910304,0.00296
1910305,0.00213
1910306,0.00285
1910307,0.00318
1910308,0.00214
1910309,0.00211
1910310,0.00317
1910312,0.00215
1910313,0.00293
1910314,0.00397
1910315,0.00473
1910316,0.00217
1910317,0.00472
1910318,0.00496
1910319,0.0029
1910320,0.00325
1910321,0.00321
1910322,0.00219
1910323,0.00306
1910324,0.0031
1910325,0.00298
1910326,0.00324
1910327,0.0031
1910328,0.00324
1910329,0.00312
1910330,0.00222
1910331,0.0038
1910332,0.0036
1910333,0.00296
1910334,0.00376
1910335,0.00454
1910336,0.00475
1910337,0.00451
1910338,0.00215
1910339,0.00297
1910340,0.00233
1910341,0.0029
1910342,0.00302
1910343,0.00293
1910344,0.00346
1910345,0.00351
1910346,0.00321
1910347,0.00326
1910348,0.00426
1910349,0.00392
1910350,0.00313
1910351,0.00293
1910352,0.00307
1910353,0.00329
1910354,0.00367
1910355,0.00303
1910356,0.00299
1910357,0.00494
1910358,0.00214
1910359,0.00302
1910360,0.00844
1910361,0.00284
1910362,0.00292
1910363,0.00459
1910364,0.00339
1910365,0.00391
1910366,0.00212
1910367,0.00307
1910368,0.00314
1910369,0.00586
1910370,0.00423
1910371,0.00329
1910372,0.00313
1910373,0.00303
1910374,0.00224
1910375,0.00211
1910376,0.00285
1910377,0.00214
1910378,0.00215
1910379,0.00328
1910380,0.00382
1910381,0.00309
1910382,0.00302
1910383,0.0033
1910384,0.00377
1910385,0.00229
1910386,0.00354
1910387,0.00308
1910388,0.00278
1910389,0.00219
1910390,0.00292
1910391,0.00226
1910392,0.00333
1910393,0.00302
1910394,0.00238
1910395,0.00317
1910396,0.00251
1910397,0.00292
1910398,0.00482
1910399,0.00474
1910400,0.00301
1910401,0.00244
1910402,0.00832
1910403,0.00504
1910404,0.00737
1910405,0.00419
1910406,0.00512
1910407,0.00322
1910408,0.00318
1910409,0.00237
1910410,0.00282
1910412,0.00377
1910413,0.00365
1910414,0.00362
1910415,0.00317
1910416,0.00199
1910417,0.00294
1910418,0.00356
1910419,0.00293
1910420,0.00357
1910421,0.00311
1910422,0.00331
1910423,0.00316
1910424,0.00313
1910425,0.00314
1910426,0.00319
1910427,0.00317
1910428,0.00318
1910429,0.00304
1910430,0.00289
1910431,0.00302
1910432,0.00215
1910433,0.00333
1910434,0.00374
1910435,0.00326
1910436,0.00311
1910437,0.00302
1910438,0.00309
1910439,0.00318
1910440,0.00301
1910441,0.00308
1910442,0.00423
1910443,0.00298
1910444,0.00321
1910445,0.00307
1910446,0.00215
1910447,0.00219
1910448,0.00229
1910449,0.00287
1910450,0.00306
1910451,0.00319
1910452,0.0033
1910453,0.0031
1910454,0.00317
1910455,0.00313
1910456,0.00302
1910457,0.0031
1910458,0.00336
1910459,0.00205
1910460,0.00334
1910461,0.00315
1910462,0.00564
1910463,0.00319
1910464,0.01405
1910465,0.00528
1910466,0.00215
1910467,0.00337
1910468,0.0052
1910469,0.00318
1910470,0.00211
1910471,0.0021
1910473,0.0018
1910474,0.00305
1910475,0.00298
1910476,0.00468
1910477,0.00212
1910478,0.00306
1910479,0.00185
1910480,0.00306
1910481,0.00295
1910482,0.00304
1910483,0.00322
1910484,0.00305
1910485,0.00316
1910486,0.00314
1910487,0.00319
1910488,0.00305
1910489,0.00227
1910490,0.00287
1910491,0.00287
1910492,0.00349
1910493,0.00306
1910494,0.00351
1910495,0.0031
1910496,0.00318
1910497,0.00332
1910498,0.00202
1910499,0.002
1910500,0.00338
1910501,0.00211
1910502,0.00355
1910503,0.00292
1910504,0.00548
1910505,0.00322
1910506,0.00306
1910507,0.00338
1910508,0.00384
1910509,0.00331
1910512,0.00225
1910513,0.00561
1910514,0.00325
1910515,0.00229
1910516,0.0028
1910517,0.00568
1910518,0.00333
1910519,0.00293
1910520,0.00213
1910521,0.00317
1910522,0.00311
1910523,0.00231
1910524,0.00207
1910525,0.00315
1910526,0.00476
1910527,0.00472
1910528,0.00296
1910529,0.00319
1910530,0.00258
1910531,0.01098
1910532,0.01247
1910533,0.01233
1910534,0.0046
1910535,0.0029
1910536,0.00528
1910537,0.00312
1910538,0.00499
1910539,0.00468
1910540,0.00221
1910541,0.00505
1910542,0.00495
1910543,0.00208
1910544,0.0023
1910545,0.00329
1910546,0.00345
1910547,0.00385
1910548,0.00222
1910549,0.00459
1910550,0.00245
1910551,0.00302
1910552,0.003
1910553,0.00292
1910554,0.00316
1910556,0.00208
1910557,0.00286
1910558,0.00272
1910559,0.00571
1910560,0.00288
1910561,0.00347
1910562,0.00396
1910563,0.00391
1910564,0.01134
1910565,0.00294
1910566,0.00408
1910567,0.01272
1910568,0.00498
1910569,0.0022
1910570,0.00256
1910571,0.00318
1910572,0.00325
1910573,0.00307
1910574,0.00336
1910575,0.00764
1910576,0.00323
1910577,0.00312
1910578,0.00356
1910579,0.00746
1910580,0.00223
1910581,0.00223
1910582,0.00314
1910583,0.00306
1910584,0.00363
1910585,0.00207
1910586,0.00338
1910587,0.00302
1910588,0.0132
1910589,0.00293
1910590,0.00324
1910591,0.0018
1910592,0.00306
1910593,0.00408
1910594,0.00306
1910595,0.00361
1910596,0.00321
1910597,0.00336
1910598,0.00306
1910599,0.00321
1910600,0.00344
1910601,0.00334
1910602,0.00313
1910603,0.00324
1910604,0.00218
1910605,0.00486
1910606,0.00302
1910607,0.00289
1910608,0.00285
1910609,0.00309
1910610,0.00269
1910612,0.0022
1910613,0.00308
1910615,0.00316
1910616,0.00379
1910617,0.00225
1910618,0.00272
1910619,0.00215
1910620,0.00222
1910621,0.00341
1910622,0.00216
1910623,0.00285
1910624,0.0021
1910625,0.00218
1910626,0.00296
1910627,0.00215
1910628,0.00331
1910629,0.0028
1910630,0.00313
1910631,0.00339
1910632,0.00274
1910633,0.00231
1910634,0.00312
1910635,0.00215
1910636,0.0027
1910637,0.00295
1910638,0.00203
1910639,0.00231
1910640,0.00321
1910641,0.00305
1910642,0.00308
1910643,0.00216
1910644,0.00469
1910645,0.01188
1910646,0.0033
1910647,0.00326
1910648,0.01318
1910649,0.01164
1910650,0.00208
1910651,0.00221
1910652,0.0114
1910653,0.00315
1910654,0.00325
1910655,0.00315
1910656,0.0036
1910657,0.00537
1910658,0.00312
1910659,0.00334
1910660,0.00318
1910661,0.00297
1910662,0.0034
1910663,0.00211
1910664,0.00357
1910665,0.0032
1910666,0.00706
1910667,0.00331
1910668,0.00311
1910669,0.01116
1910670,0.00478
1910671,0.00297
1910672,0.00297
1910673,0.00325
1910674,0.00239
1910675,0.00326
1910676,0.00507
1910677,0.00297
1910678,0.00291
1910679,0.00393
1910680,0.00363
1910681,0.00315
1910682,0.00354
1910683,0.00362
1910684,0.00359
1910685,0.00233
1910686,0.00309
1910687,0.0036
1910688,0.00357
1910689,0.00354
1910690,0.00209
1910691,0.00343
1910692,0.00293
1910693,0.00323
1910694,0.00354
1910695,0.00306
1910696,0.00277
1910697,0.00509
1910698,0.0057
1910699,0.00341
1910701,0.00305
1910702,0.00749
1910703,0.00203
1910704,0.00405
1910705,0.00214
1910706,0.00511
1910707,0.00506
1910708,0.00278
1910709,0.00203
1910710,0.00494
1910712,0.00223
1910713,0.00306
1910714,0.00188
1910715,0.00311
1910716,0.00292
1910717,0.0028
1910718,0.00311
1910719,0.00351
1910720,0.00284
1910721,0.00742
1910722,0.00211
1910723,0.00229
1910724,0.00307
1910725,0.00298
1910726,0.00524
1910727,0.00214
1910728,0.00215
1910729,0.00207
1910730,0.00457
1910731,0.00592
1910732,0.00589
1910733,0.00224
1910734,0.00227
1910735,0.00285
1910736,0.00377
1910737,0.00292
1910738,0.00303
1910739,0.00301
1910740,0.00232
1910741,0.00505
1910742,0.00344
1910743,0.00328
1910744,0.00444
1910745,0.00426
1910746,0.00575
1910747,0.00466
1910748,0.003
1910749,0.00295
1910750,0.00525
1910751,0.00213
1910752,0.00317
1910753,0.00523
1910754,0.00718
1910755,0.00687
1910756,0.00391
1910757,0.00276
1910758,0.00317
1910759,0.00214
1910761,0.00448
1910762,0.00318
1910763,0.00318
1910764,0.00284
1910765,0.00319
1910766,0.00309
1910767,0.00312
1910768,0.00405
1910769,0.00318
1910770,0.00224
1910771,0.00292
1910772,0.00278
1910773,0.00224
1910774,0.0038
1910775,0.0044
1910776,0.00209
1910777,0.00343
1910778,0.00307
1910779,0.00283
1910781,0.00315
1910782,0.00449
1910783,0.00218
1910784,0.00282
1910785,0.00218
1910786,0.00393
1910787,0.0021
1910788,0.0034
1910789,0.00231
1910790,0.00295
1910791,0.00342
1910792,0.003
1910793,0.00319
1910794,0.00303
1910795,0.0021
1910796,0.00333
1910797,0.00318
1910798,0.0031
1910799,0.00328
1910800,0.00477
1910801,0.00531
1910802,0.00449
1910803,0.00497
1910804,0.00308
1910805,0.00454
1910806,0.00399
1910807,0.00322
1910808,0.00214
1910809,0.00299
1910810,0.01886
1910812,0.0033
1910813,0.00235
1910814,0.0031
1910815,0.00277
1910816,0.00216
1910817,0.00219
1910818,0.00222
1910819,0.00264
1910820,0.00275
1910821,0.0028
1910822,0.00317
1910823,0.00306
1910824,0.00217
1910825,0.00288
1910826,0.0031
1910827,0.00223
1910828,0.00288
1910829,0.00305
1910830,0.00414
1910832,0.00344
1910833,0.00221
1910835,0.00358
1910836,0.00389
1910837,0.00514
1910838,0.00318
1910839,0.00426
1910840,0.00225
1910841,0.33383
1910842,0.00719
1910843,0.00303
1910844,0.00319
1910845,0.00792
1910846,0.00752
1910847,0.33383
1910848,0.00321
1910849,0.00217
1910850,0.00221
1910851,0.00436
1910852,0.00212
1910853,0.00452
1910854,0.00279
1910855,0.00224
1910857,0.33383
1910858,0.00315
1910859,0.00388
1910860,0.00304
1910862,0.00315
1910863,0.00322
1910864,0.00313
1910865,0.00313
1910866,0.01369
1910867,0.00324
1910868,0.00313
1910869,0.00363
1910872,0.00311
1910874,0.00223
1910875,0.00298
1910876,0.00222
1910877,0.00329
1910878,0.00306
1910879,0.00284
1910880,0.00219
1910881,0.00392
1910882,0.00479
1910883,0.00411
1910884,0.00314
1910885,0.00213
1910886,0.00334
1910887,0.00324
1910888,0.00317
1910889,0.00385
1910890,0.00226
1910891,0.00321
1910892,0.00318
1910893,0.00298
1910894,0.00278
1910895,0.00308
1910897,0.0031
1910898,0.00359
1910899,0.00412
1910900,0.00385
1910901,0.00342
1910902,0.00291
1910904,0.00302
1910907,0.00219
1910908,0.00228
1910909,0.0034
1910912,0.00399
1910914,0.00302
1910915,0.00174
1910916,0.00215
1910918,0.00205
1910920,0.00305
1910921,0.00346
1910922,0.00501
1910923,0.00355
1910925,0.0041
1910926,0.00359
1910927,0.00295
1910928,0.00323
1910929,0.00223
1910930,4.36239
1910932,0.00427
1910933,0.0029
1910934,0.00218
1910935,0.00197
1910936,0.00334
1910937,0.0031
1910938,0.00327
1910939,0.00307
1910940,0.33383
1910944,0.0041
1910945,0.00294
1910946,0.00543
1910947,0.00313
1910948,0.00325
1910949,0.00313
1910951,0.00312
1910953,0.00392
1910960,0.00315
1910962,0.00313
1910963,0.003
1910964,0.00338
1910965,0.00299
1910966,0.01404
1910967,0.00486
1910968,0.00435
1910969,0.00318
1910970,0.00323
1910973,0.00214
1910974,0.00315
1910975,0.00199
1910977,0.00482
1910978,0.00452
1910980,0.00311
1910984,0.00287
1910985,0.00198
1910986,0.00212
1910987,0.00217
1910988,0.00227
1910989,0.00311
1910990,0.00223
1910991,0.00211
1910992,0.003
1910995,0.00226
1910997,0.00324
1910998,0.00646
1910999,0.00323
1912200,0.0039
1912201,0.00254
1912202,0.00404
1912205,0.00227
1912206,0.00279
1912207,0.00411
1912208,0.00232
1912209,0.00222
1912210,0.00289
1912212,0.00334
1912213,0.00216
1912214,0.00436
1912215,0.00222
1912216,0.00334
1912217,0.00218
1912218,0.00237
1912219,0.00437
1912220,0.00297
1912221,0.00242
1912222,0.00226
1912223,0.00211
1912224,0.00454
1912225,0.00299
1912226,0.00297
1912227,0.00462
1912228,0.00221
1912230,0.00213
1912231,0.0023
1912232,0.00292
1912233,0.0025
1912234,0.00247
1912235,0.00228
1912236,0.00274
1912237,0.00206
1912238,0.00233
1912239,0.00215
1912240,0.00222
1912241,0.00761
1912242,0.00411
1912243,0.00222
1912244,0.00336
1912245,0.00206
1912246,0.004
1912247,0.00404
1912248,0.00293
1912249,0.00248
1912250,0.00276
1912251,0.00211
1912252,0.00539
1912253,0.00226
1912254,0.00402
1912255,0.00348
1912256,0.00423
1912257,0.00241
1912258,0.00397
1912259,0.00733
1912260,0.0038
1912261,0.00267
1912262,0.0027
1912263,0.00485
1912264,0.00287
1912265,0.00303
1912266,0.00399
1912267,0.00286
1912268,0.00333
1912269,0.00391
1912270,0.00402
1912271,0.00224
1912272,0.00416
1912273,0.00232
1912274,0.00282
1912275,0.00223
1912276,0.00218
1912277,0.00244
1912278,0.00225
1912279,0.00277
1912280,0.00224
1912281,0.00403
1912282,0.00208
1912283,0.00315
1912284,0.00277
1912285,0.00306
1912286,0.00226
1912287,0.0025
1912288,0.00214
1912289,0.00211
1912290,0.00227
1912291,0.00274
1912292,0.00218
1912293,0.0021
1912294,0.0041
1912295,0.00215
1912296,0.03169
1912297,0.00402
1912298,0.00844
1912299,0.00436
1912300,0.00229
1912301,0.0043
1912302,0.00296
1912303,0.00267
1912304,0.0032
1912305,4.26068
1912306,0.0043
1912307,0.00221
1912308,0.0042
1912309,0.00407
1912310,0.00405
1912312,0.0022
1912313,0.0029
1912314,0.00216
1912315,0.00367
1912316,0.00291
1912317,0.00434
1912318,0.00228
1912319,0.00209
1912320,0.00298
1912321,0.00201
1912322,0.00293
1912323,0.004
1912324,0.00211
1912325,0.00237
1912326,0.00218
1912327,0.0038
1912328,0.00205
1912329,0.00417
1912330,0.00273
1912331,0.00386
1912332,0.00451
1912333,0.00212
1912334,0.00215
1912335,0.00339
1912336,0.00237
1912337,0.00421
1912338,0.00269
1912339,0.00395
1912341,0.00225
1912342,0.00209
1912343,0.00353
1912344,0.00321
1912345,0.01026
1912346,0.00214
1912347,0.00213
1912348,0.00231
1912349,0.00223
1912350,0.00321
1912351,0.00288
1912352,0.00314
1912353,0.00307
1912354,0.00323
1912355,0.00306
1912356,0.00307
1912357,0.00297
1912358,0.00294
1912359,0.00353
1912361,0.00233
1912362,0.00391
1912363,0.00259
1912364,0.00237
1912365,0.00244
1912366,0.00299
1912367,0.00284
1912368,0.00346
1912369,0.00349
1912370,0.00339
1912371,0.00225
1912372,0.00243
1912373,0.00339
1912374,0.00305
1912375,0.0032
1912376,0.00376
1912377,0.0034
1912378,0.00218
1912379,0.00284
1912380,0.00382
1912381,0.00226
1912382,0.00219
1912383,0.00379
1912384,0.00372
1912385,0.00216
1912386,0.00211
1912387,0.00215
1912388,0.0022
1912389,0.00372
1912390,0.00209
1912391,0.0074
1912392,0.00782
1912393,0.0037
1912394,0.00233
1912395,0.00248
1912396,0.00433
1912397,0.00224
1912398,0.00414
1912399,0.00407
1912400,0.00404
1912401,0.00396
1912402,0.00188
1912403,0.00211
1912405,0.00306
1912406,0.00352
1912407,0.00216
1912408,0.00336
1912409,0.00214
1912410,0.00455
1912412,0.00402
1912413,0.00453
1912414,0.00214
1912415,0.00404
1912416,0.00334
1912417,0.00295
1912418,0.00502
1912420,0.0031
1912421,0.00322
1912422,0.00981
1912423,0.00216
1912424,0.00215
1912425,0.00217
1912426,0.00409
1912427,0.003
1912428,0.00398
1912429,0.0022
1912430,0.00423
1912431,0.00456
1912432,0.00214
1912433,0.00203
1912434,0.00215
1912435,0.00347
1912436,0.00397
1912437,0.00823
1912438,0.00208
1912439,0.00461
1912441,0.00437
1912442,0.00225
1912443,0.00207
1912444,0.00212
1912445,0.00226
1912446,0.0041
1912447,0.0026
1912448,0.00341
1912449,0.003
1912450,0.00992
1912451,0.00702
1912452,0.00306
1912453,0.00367
1912454,0.00404
1912455,0.00203
1912457,0.00456
1912458,0.01192
1912459,0.00372
1912460,0.00417
1912461,0.02307
1912462,0.01176
1912463,0.00436
1912464,0.00206
1912465,0.00614
1912466,0.00262
1912467,0.00275
1912468,0.00286
1912469,0.00448
1912470,0.0029
1912471,0.00498
1912472,0.00338
1912473,0.01068
1912474,0.00321
1912475,0.00233
1912476,0.00496
1912477,0.06447
1912478,0.00383
1912479,0.00283
1912480,0.00216
1912481,0.00411
1912483,0.00251
1912484,0.00427
1912485,0.00823
1912486,0.00357
1912487,0.0046
1912488,0.00352
1912489,0.0039
1912490,0.00743
1912491,0.00279
1912492,0.00397
1912493,0.00351
1912494,0.00419
1912495,0.00208
1912496,0.00463
1912497,0.00399
1912498,0.00453
1912499,0.00285
1912500,0.00341
1912501,0.00295
1912502,0.0049
1912503,0.00252
1912504,0.00391
1912505,0.00224
1912506,0.0023
1912507,0.00437
1912508,0.0033
1912509,0.00276
1912510,0.00982
1912512,0.00365
1912513,0.00442
1912514,0.00421
1912515,0.00402
1912516,0.00535
1912517,4.26318
1912518,0.00535
1912519,0.00222
1912520,0.0022
1912521,0.02163
1912522,0.00754
1912523,0.01073
1912524,0.00507
1912525,0.00247
1912526,0.00286
1912527,0.00208
1912528,0.00233
1912529,0.01234
1912530,0.00257
1912531,0.00222
1912532,0.00223
1912533,0.00323
1912534,0.01145
1912535,0.00689
1912536,0.00222
1912537,0.00297
1912538,0.00281
1912539,0.00384
1912540,0.00229
1912541,0.00433
1912542,0.0045
1912543,0.0056
1912544,0.0034
1912545,0.00445
1912547,0.00214
1912548,0.00206
1912549,0.00284
1912550,0.00304
1912551,0.00307
1912552,0.00409
1912553,0.00767
1912554,0.0026
1912556,0.02783
1912557,0.00476
1912558,0.00491
1912559,0.00317
1912561,0.00791
1912562,0.00848
1912564,0.00472
1912565,0.00284
1912566,0.01851
1912568,0.0047
1912569,0.00655
1912570,0.00303
1912571,0.00298
1912572,0.00449
1912573,0.01028
1912574,0.00302
1912575,0.00445
1912576,0.00955
1912577,0.00279
1912578,0.0079
1912579,0.00467
1912580,0.00325
1912582,0.00655
1912583,0.00342
1912584,0.00208
1912585,0.00407
1912586,0.00472
1912587,0.01122
1912588,0.00276
1912590,0.0038
1912592,0.0021
1912594,0.00473
1912595,4.26068
1912596,0.00306
1912598,0.00289
1912599,0.00206
1912600,0.0111
1912601,0.00458
1912602,0.00372
1912604,0.00304
1912605,4.26068
1912608,0.00654
1912610,0.00324
1912612,0.00739
1912614,0.00213
1912616,0.00316
1912617,0.0039
1912618,0.00384
1912621,0.00307
1912622,0.00295
1912623,0.00568
1912625,0.00236
1912626,0.0106
1912629,0.00338
1912631,0.00411
1912632,0.0109
1912634,0.00289
1912635,0.00289
1912637,0.00475
1912638,0.00308
1912642,0.00317
1912644,0.00299
1912645,0.00352
1912646,0.00444
1912647,0.01149
1912650,0.00257
1912651,0.00286
1912652,0.00285
1912653,0.01396
1912654,0.00475
1912655,0.0022
1912656,0.00218
1912657,0.00216
1912658,0.00221
1912659,0.00222
1912660,0.00211
1912661,0.00223
1912662,0.0029
1912663,0.00205
1912665,0.00229
1912666,0.00324
1912667,0.00213
1912670,0.00228
1912673,0.01018
1912674,0.00223
1912675,0.00212
1912677,0.00219
1912678,0.0027
1912681,0.0038
1912682,0.00423
1912683,0.00324
1912684,0.00858
1912685,0.00905
1912687,0.00399
1912688,0.00368
1912689,0.00215
1912690,0.00395
1912691,0.00284
1912692,0.00276
1912693,0.00452
1912695,0.00436
1912699,0.00654
1912704,0.00222
1912705,0.00701
1912707,0.00432
1912712,0.00282
1912713,0.00415
1912715,0.00381
1912717,0.00369
1912720,0.00683
1912721,0.00314
1912722,0.00209
1912725,0.00363
1912727,0.00379
1912728,0.01261
1912729,0.00998
1912732,0.00414
1912733,0.00755
1912737,0.00237
1912739,0.00276
1912741,0.00323
1912744,0.00364
1912745,0.00222
1912748,0.00303
1912754,0.00481
1912755,0.00307
1912756,0.00365
1912758,0.00264
1912764,0.0036
1912766,0.00983
1912767,0.00324
1912771,0.00322
1912772,0.01428
1912777,0.0048
1912778,0.01124
1912785,0.00318
1912786,0.00292
1912788,0.00708
1912789,0.00244
1912790,0.00265
1912795,0.00229
1912800,0.00293
1912805,0.0022
1912807,0.0072
1912809,0.00507
1912810,0.0058
1912816,0.00422
1912819,0.00279
1912822,0.00696
1912823,0.01338
1912825,0.00249
1912826,0.00483
1912829,0.01047
1912832,0.0078
1912839,0.0113
1912842,0.01272
1912843,0.00461
1912844,0.00431
1912848,0.00233
1912850,0.0022
1912851,0.01056
1912852,0.01056
1912856,0.00221
1912857,0.01334
1912858,0.01276
1912863,0.01264
1912865,0.01117
1912866,0.00713
1912867,0.0049
1912871,0.00371
1912875,0.00262
1912876,0.00337
1912877,0.00332
1912878,0.00425
1912880,0.00379
1912882,0.01042
1912884,0.00344
1912887,0.02998
1912888,0.00306
1912895,0.00201
1912897,0.00309
1912898,0.00293
1912900,0.00419
1912910,9.98361
1912913,0.00317
1912914,0.00926
1912916,0.00399
1912920,0.00298
1912921,0.00302
1912925,0.00301
1912927,0.00302
1912937,0.00454
1912940,4.26318
1912944,0.00242
1912947,0.00226
1912961,0.0029
1912963,0.00259
1912964,0.00282
1912965,0.00289
1912966,0.00305
1912977,0.00351
1912978,0.00399
1912980,0.00306
1912988,0.00337
1912996,0.00431
1912998,0.00369
1912999,0.00326
1913200,0.00222
1913201,0.00231
1913202,0.00252
1913203,0.00278
1913204,0.00232
1913205,0.00203
1913206,0.0029
1913207,0.00226
1913208,0.00226
1913209,0.00221
1913210,0.00313
1913212,0.00203
1913213,0.00182
1913214,0.00338
1913215,0.00345
1913216,0.00216
1913217,0.00264
1913218,0.00308
1913219,0.00226
1913220,0.00231
1913221,0.0023
1913222,0.00235
1913223,0.00224
1913224,0.00258
1913225,0.00215
1913226,0.00208
1913227,0.00244
1913228,0.0025
1913229,0.00207
1913230,0.00226
1913231,0.00201
1913232,0.0023
1913233,0.00283
1913234,0.00236
1913235,0.00223
1913236,0.00307
1913237,0.00207
1913238,0.00221
1913239,0.00241
1913240,0.00209
1913241,0.0026
1913242,0.00224
1913243,0.00298
1913244,0.00275
1913245,0.00319
1913246,0.00251
1913247,0.0032
1913248,0.00279
1913249,0.00293
1913250,0.00267
1913251,0.0021
1913252,0.00262
1913253,0.00271
1913254,0.00292
1913255,0.00319
1913256,0.00292
1913257,0.00219
1913258,0.0035
1913259,0.00258
1913260,0.00215
1913261,0.00244
1913262,0.00289
1913263,0.00254
1913264,0.0029
1913265,0.00283
1913266,0.00269
1913267,0.00223
1913268,0.00288
1913269,0.00226
1913270,0.00227
1913271,0.00282
1913272,0.00211
1913273,0.00215
1913274,0.00297
1913275,0.00209
1913276,0.00202
1913277,0.00295
1913278,0.00287
1913279,0.00262
1913280,0.00236
1913281,0.00291
1913282,0.00207
1913283,0.00199
1913284,0.00208
1913285,0.0019
1913286,0.00261
1913287,0.00311
1913288,0.00228
1913289,0.00284
1913290,0.00221
1913291,0.00202
1913292,0.00209
1913293,0.00195
1913294,0.00296
1913295,0.00218
1913296,0.00235
1913297,0.00224
1913298,0.00287
1913299,0.00305
1913300,0.00214
1913301,0.00291
1913302,0.00207
1913303,0.00309
1913304,0.00209
1913305,0.00211
1913306,0.00279
1913307,0.0026
1913308,0.00298
1913309,0.00211
1913310,0.00277
1913312,0.00262
1913313,0.00206
1913314,0.00226
1913315,0.00243
1913317,0.00277
1913318,0.00274
1913319,0.00274
1913320,0.00262
1913321,0.00294
1913322,0.00347
1913323,0.00252
1913324,0.00259
1913325,0.00272
1913326,0.00265
1913327,0.00253
1913328,0.00268
1913329,0.0031
1913330,0.01266
1913331,0.00296
1913332,0.00281
1913333,0.00329
1913334,0.00303
1913335,0.00279
1913336,0.00249
1913337,0.00228
1913338,0.00274
1913339,0.00265
1913340,0.00353
1913341,0.0031
1913342,0.00296
1913343,0.00215
1913344,0.0027
1913345,0.0029
1913346,0.00341
1913347,0.00278
1913348,0.00344
1913349,0.00294
1913350,0.00276
1913351,0.00275
1913352,0.0122
1913353,0.00292
1913354,0.00245
1913355,0.00346
1913356,0.00308
1913357,0.00296
1913358,0.00299
1913359,0.003
1913360,0.00222
1913361,0.00273
1913362,0.00294
1913363,0.00315
1913364,0.00222
1913365,0.00258
1913366,0.00985
1913367,0.00291
1913368,0.00218
1913369,0.00263
1913370,0.002
1913371,0.00284
1913372,0.02648
1913373,0.00268
1913374,0.00363
1913375,0.00276
1913376,0.00594
1913377,0.00583
1913378,0.00304
1913379,0.00377
1913380,0.00287
1913381,0.0028
1913382,0.0022
1913383,0.00283
1913384,0.00298
1913385,0.00268
1913386,0.08371
1913387,0.00314
1913388,0.00369
1913389,0.00575
1913390,0.0029
1913391,0.04114
1913392,0.04395
1913393,0.00298
1913394,0.08307
1913396,0.00318
1913397,0.00297
1913400,0.00361
1913401,0.00258
1913402,0.00265
1913403,0.00251
1913406,0.00274
1913409,0.00256
1913410,0.0027
1913413,0.00224
1913416,0.00206
1913417,0.0036
1913422,0.003
1913424,0.00268
1913426,0.00204
1913428,0.00315
1913432,0.00285
1913433,0.00251
1913438,0.00292
1913439,0.00303
1913440,0.00235
1913441,0.00276
1913444,0.00226
1913449,0.00202
1913451,0.00289
1913458,0.00253
1913461,0.00214
1913465,0.0022
1913469,0.00295
1913471,0.01202
1913472,0.00198
1913473,0.0023
1913475,0.00219
1913477,0.00263
1913481,0.00225
1913484,0.0023
1913485,0.00228
1913486,0.00229
1913487,0.00272
1913488,0.00226
1913489,0.00281
1913490,0.0023
1913491,0.00286
1913492,0.00263
1913493,0.00222
1913495,0.00288
1913498,0.00276
1913499,0.00283
1913500,0.00564
1913514,0.00237
1913515,0.00209
1913521,0.00344
1913522,0.00207
1913523,0.00231
1913526,0.00213
1913529,0.00288
1913530,0.00222
1913533,0.00317
1913534,0.00264
1913535,0.00223
1913538,0.00216
1913541,0.00239
1913543,0.00279
1913544,0.00289
1913547,0.00193
1913548,0.00216
1913549,0.00223
1913551,0.00263
1913553,0.00209
1913557,0.00299
1913558,0.0021
1913562,0.00222
1913563,0.00271
1913564,0.00232
1913565,0.00296
1913567,0.00224
1913568,0.00231
1913569,0.01062
1913573,0.00291
1913574,0.00263
1913575,0.00209
1913576,0.00256
1913577,0.00236
1913578,0.00256
1913579,0.00206
1913583,0.00283
1913585,0.00295
1913586,0.00234
1913588,0.00279
1913592,0.0032
1913593,0.00227
1913594,0.00224
