prefix,rate
1304585,0.0048
1304586,0.0034
1304587,0.0046
1304588,0.0023
1304589,0.0046
1304590,0.0025
1304591,0.004
1304592,0.003
1304593,0.0044
1304594,0.0034
1304595,0.0034
1304596,0.0044
1304597,0.0038
1304598,0.003
1304599,0.0034
1304600,0.003
1304601,0.0023
1304602,0.0057
1304603,0.0055
1304604,0.0055
1304605,0.0063
1304606,0.0055
1304607,0.0059
1304608,0.0057
1304609,0.0057
1304610,0.0044
1304611,0.0421
1304612,0.0019
1304613,0.0019
1304614,0.0019
1304615,0.0044
1304616,0.0046
1304617,0.0044
1304618,0.0019
1304619,0.0019
1304620,0.0048
1304621,0.0019
1304622,0.0034
1304623,0.003
1304624,0.0034
1304625,0.0034
1304626,0.0032
1304627,0.0034
1304628,0.0092
1304629,0.0048
1304630,0.0044
1304631,0.0071
1304632,0.003
1304633,0.0046
1304634,0.0044
1304635,0.0038
1304636,0.0034
1304637,0.003
1304638,0.0044
1304639,0.0023
1304640,0.0048
1304641,0.0055
1304642,0.0048
1304643,0.0096
1304644,0.0048
1304645,0.0038
1304646,0.0053
1304647,0.0034
1304648,0.0034
1304649,0.0055
1304650,0.0023
1304651,0.0044
1304652,0.0034
1304653,0.0046
1304654,0.0048
1304655,0.0046
1304656,0.0048
1304657,0.0048
1304658,0.0034
1304659,0.0034
1304660,0.0019
1304661,0.0019
1304662,0.0046
1304663,0.0019
1304664,0.0034
1304665,0.0048
1304666,0.0023
1304667,0.0019
1304668,0.0048
1304669,0.0019
1304670,0.0044
1304671,0.0019
1304672,0.0019
1304673,0.0044
1304674,0.0034
1304675,0.0034
1304676,0.0019
1304677,0.0019
1304678,0.0019
1304679,0.0034
1304680,0.0019
1304681,0.1186
1304682,0.0034
1304683,0.0034
1304684,0.0044
1304685,0.0044
1304686,0.0046
1304687,0.0044
1304688,0.0044
1304689,0.0019
1304690,0.0034
1304691,0.0034
1304692,0.0019
1304693,0.0034
1304694,0.0019
1304695,0.0048
1304696,0.0034
1304697,0.003
1304698,0.0019
1304699,0.0025
1304700,0.0328
1304701,0.0019
1304702,0.0019
1304703,0.0048
1304704,0.0048
1304705,0.0044
1304706,0.0044
1304707,0.004
1304708,0.0034
1304709,0.0065
1304710,0.0025
1304711,0.0328
1304712,0.0023
1304713,0.0057
1304714,0.0057
1304715,0.0059
1304716,0.0034
1304717,0.0032
1304718,0.0065
1304719,0.0046
1304720,0.0048
1304721,0.0038
1304722,0.0034
1304723,0.0034
1304724,0.0044
1304725,0.0048
1304726,0.004
1304727,0.0034
1304728,0.0046
1304729,0.004
1304730,0.0023
1304731,0.0044
1304732,0.0034
1304733,0.0038
1304734,0.0044
1304735,0.0048
1304736,0.0038
1304737,0.0034
1304738,0.004
1304739,0.0044
1304740,0.0038
1304741,0.0046
1304742,0.003
1304743,0.0038
1304744,0.0038
1304745,0.0025
1304746,0.0034
1304747,0.0034
1304748,0.0034
1304749,0.0048
1304750,0.0044
1304751,0.0038
1304752,0.0034
1304753,0.0034
1304754,0.0034
1304755,0.0038
1304756,0.0034
1304757,0.0034
1304758,0.0034
1304759,0.0034
1304760,0.0034
1304761,0.0044
1304762,0.0038
1304763,0.0034
1304764,0.0044
1304765,0.0034
1304766,0.0034
1304767,0.0034
1304768,0.0034
1304769,0.0034
1304770,0.0059
1304771,0.0044
1304772,0.0034
1304773,0.0034
1304774,0.0034
1304775,0.0044
1304776,0.0038
1304777,0.0048
1304778,0.0044
1304779,0.0034
1304780,0.0053
1304781,0.0044
1304782,0.0034
1304783,0.0044
1304784,0.0023
1304785,0.0023
1304786,0.0044
1304787,0.0034
1304788,0.0038
1304789,0.0025
1304790,0.0053
1304791,0.0044
1304792,0.0038
1304793,0.0044
1304794,0.0034
1304795,0.0044
1304796,0.0042
1304797,0.0034
1304798,0.0098
1304799,0.0046
1304800,0.0044
1304801,0.0059
1304802,0.0059
1304803,0.0059
1304804,0.0063
1304805,0.0059
1304806,0.0059
1304807,0.0025
1304808,0.0098
1304809,0.0048
1304810,0.0034
1304811,0.0328
1304812,0.0046
1304813,0.0019
1304814,0.0034
1304815,0.0075
1304816,0.0025
1304817,0.004
1304818,0.0044
1304819,0.0044
1304820,0.0046
1304821,0.0023
1304822,0.0044
1304823,0.0025
1304824,0.0084
1304825,0.003
1304826,0.0025
1304827,0.0048
1304828,0.0044
1304829,0.0034
1304830,0.0023
1304831,0.0044
1304832,0.003
1304833,0.0034
1304834,0.0046
1304835,0.0044
1304836,0.0034
1304837,0.0034
1304838,0.0044
1304839,0.0048
1304840,0.0025
1304841,0.0025
1304842,0.0038
1304843,0.0034
1304844,0.0048
1304845,0.0034
1304846,0.0034
1304847,0.0046
1304848,0.0038
1304849,0.0048
1304850,0.0032
1304851,0.0019
1304852,0.0044
1304853,0.003
1304854,0.0034
1304855,0.0034
1304856,0.0044
1304857,0.0044
1304858,0.0044
1304859,0.0025
1304860,0.0025
1304861,0.0034
1304862,0.0044
1304863,0.0034
1304864,0.0044
1304865,0.0038
1304866,0.0048
1304867,0.0025
1304868,0.0044
1304869,0.0084
1304870,0.0044
1304871,0.004
1304872,0.0038
1304873,0.003
1304874,0.0048
1304875,0.0109
1304876,0.0048
1304877,0.0034
1304878,0.0046
1304879,0.0086
1304880,0.0034
1304881,0.0025
1304882,0.0046
1304883,0.0038
1304884,0.003
1304885,0.0034
1304886,0.0046
1304887,0.0044
1304888,0.0044
1304889,0.0044
1304890,0.0044
1304891,0.0044
1304892,0.0028
1304893,0.0034
1304894,0.0038
1304895,0.0048
1304896,0.0025
1304897,0.0115
1304898,0.0048
1304899,0.0044
1304900,0.0042
1304901,0.0038
1304902,0.0025
1304903,0.0025
1304904,0.0025
1304905,0.0044
1304906,0.0025
1304907,0.0025
1304908,0.0025
1304909,0.0034
1304910,0.0034
1304911,0.0328
1304912,0.0046
1304913,0.0034
1304914,0.0048
1304915,0.0025
1304916,0.0053
1304917,0.0032
1304918,0.0036
1304919,0.0061
1304920,0.0023
1304921,0.0019
1304922,0.0044
1304923,0.0048
1304924,0.0034
1304925,0.0038
1304926,0.0038
1304927,0.0034
1304928,0.0023
1304929,0.004
1304930,0.0038
1304931,0.0025
1304932,0.0025
1304933,0.0025
1304934,0.0034
1304935,0.0038
1304936,0.0023
1304937,0.0034
1304938,0.0034
1304939,0.0023
1304940,0.0046
1304941,0.0034
1304942,0.0034
1304943,0.0036
1304944,0.0025
1304945,0.003
1304946,0.0034
1304947,0.0053
1304948,0.0038
1304949,0.0034
1304950,0.0328
1304951,0.0044
1304952,0.004
1304953,0.0044
1304954,0.0038
1304955,0.0034
1304956,0.0023
1304957,0.0034
1304958,0.0328
1304959,0.0328
1304960,0.0025
1304961,0.0023
1304962,0.0023
1304963,0.0023
1304964,0.0023
1304965,0.0034
1304966,0.0023
1304967,0.0034
1304968,0.0034
1304969,0.004
1304970,0.0044
1304971,0.003
1304972,0.0023
1304973,0.003
1304974,0.003
1304975,0.0025
1304976,0.0328
1304977,0.0046
1304978,0.0032
1304979,0.0034
1304980,0.003
1304981,0.0038
1304982,0.0065
1304983,0.0084
1304984,0.0038
1304985,0.0098
1304986,0.003
1304987,0.0063
1304988,0.0034
1304989,0.0023
1304990,0.0075
1304991,0.0023
1304992,0.0044
1304993,0.0044
1304994,0.0046
1304995,0.0048
1304996,0.0034
1304997,0.0025
1304998,0.0196
1304999,0.003
1305099,0.0667
1305200,0.0034
1305201,0.0044
1305202,0.0044
1305203,0.0034
1305204,0.0034
1305205,0.0044
1305206,0.0053
1305207,0.0034
1305208,0.0044
1305209,0.0034
1305210,0.0038
1305211,0.0328
1305212,0.0046
1305213,0.0053
1305214,0.0042
1305215,0.0053
1305216,0.0046
1305217,0.0038
1305218,0.0048
1305219,0.0046
1305220,0.0028
1305221,0.0034
1305222,0.0034
1305223,0.0025
1305224,0.0038
1305225,0.0034
1305226,0.003
1305227,0.0034
1305228,0.003
1305229,0.0034
1305230,0.0038
1305231,0.003
1305232,0.0025
1305233,0.0034
1305234,0.0034
1305235,0.003
1305236,0.0044
1305237,0.0028
1305238,0.0028
1305239,0.004
1305240,0.0023
1305241,0.0053
1305242,0.0034
1305243,0.0028
1305244,0.0059
1305245,0.0034
1305246,0.0034
1305247,0.0038
1305248,0.0034
1305249,0.0034
1305250,0.0034
1305251,0.0034
1305252,0.0034
1305253,0.003
1305254,0.0034
1305255,0.003
1305256,0.003
1305257,0.003
1305258,0.0034
1305259,0.003
1305260,0.0034
1305261,0.003
1305262,0.003
1305263,0.0034
1305264,0.0034
1305265,0.003
1305266,0.003
1305267,0.0034
1305268,0.004
1305269,0.0034
1305270,0.0034
1305271,0.003
1305272,0.0048
1305273,0.0034
1305274,0.003
1305275,0.0034
1305276,0.0053
1305277,0.0046
1305278,0.0028
1305279,0.0025
1305280,0.0048
1305281,0.0055
1305282,0.0048
1305283,0.0044
1305284,0.0028
1305285,0.0034
1305286,0.0046
1305287,0.0046
1305288,0.0048
1305289,0.0034
1305290,0.0063
1305291,0.0046
1305292,0.0034
1305293,0.003
1305294,0.003
1305295,0.0034
1305296,0.0034
1305297,0.0046
1305298,0.0048
1305299,0.0055
1305300,0.0065
1305301,0.0048
1305302,0.0048
1305303,0.0059
1305304,0.0053
1305305,0.0057
1305306,0.0034
1305307,0.004
1305308,0.0057
1305309,0.0044
1305310,0.0053
1305311,0.0328
1305312,0.0042
1305313,0.0048
1305314,0.0044
1305315,0.0048
1305316,0.0059
1305317,0.0046
1305318,0.0053
1305319,0.0057
1305320,0.0038
1305321,0.0044
1305322,0.0048
1305323,0.0048
1305324,0.0034
1305325,0.003
1305326,0.0034
1305327,0.0038
1305328,0.0023
1305329,0.0023
1305330,0.0034
1305331,0.0048
1305332,0.0053
1305333,0.0053
1305334,0.0038
1305335,0.0057
1305336,0.0057
1305337,0.0053
1305338,0.0053
1305339,0.0065
1305340,0.0023
1305341,0.0044
1305342,0.0053
1305343,0.0053
1305344,0.0038
1305345,0.0048
1305346,0.0046
1305347,0.0028
1305348,0.0034
1305349,0.003
1305350,0.0025
1305351,0.0038
1305352,0.0048
1305353,0.0048
1305354,0.0034
1305355,0.0025
1305356,0.003
1305357,0.0023
1305358,0.003
1305359,0.0023
1305360,0.0048
1305361,0.0034
1305362,0.0034
1305363,0.0028
1305364,0.0038
1305365,0.0034
1305366,0.0048
1305367,0.0034
1305368,0.0046
1305369,0.0055
1305370,0.0044
1305371,0.0025
1305372,0.0023
1305373,0.0025
1305374,0.0025
1305375,0.0023
1305376,0.0025
1305377,0.0025
1305378,0.0034
1305379,0.0025
1305380,0.003
1305381,0.0025
1305382,0.0034
1305383,0.003
1305384,0.0036
1305385,0.0034
1305386,0.0034
1305387,0.0034
1305388,0.003
1305389,0.0023
1305390,0.0023
1305391,0.0065
1305392,0.003
1305393,0.0057
1305394,0.0048
1305395,0.0044
1305396,0.0023
1305397,0.0025
1305398,0.0034
1305399,0.0065
1305400,0.003
1305401,0.0023
1305402,0.0023
1305403,0.0038
1305404,0.0178
1305405,0.0038
1305406,0.0034
1305407,0.0044
1305408,0.0034
1305409,0.0053
1305410,0.0038
1305411,0.0328
1305412,0.0034
1305413,0.0046
1305414,0.0034
1305415,0.003
1305416,0.0028
1305417,0.0055
1305418,0.003
1305419,0.0259
1305420,0.0065
1305421,0.0046
1305422,0.0023
1305423,0.0034
1305424,0.0028
1305425,0.0023
1305426,0.0042
1305427,0.0048
1305428,0.0044
1305429,0.0065
1305430,0.0038
1305431,0.0053
1305432,0.0025
1305433,0.0044
1305434,0.0044
1305435,0.0038
1305436,0.0034
1305437,0.0023
1305438,0.0034
1305439,0.0053
1305440,0.0034
1305441,0.0034
1305442,0.0034
1305443,0.0028
1305444,0.0025
1305445,0.0028
1305446,0.0028
1305447,0.0034
1305448,0.003
1305449,0.0063
1305450,0.0053
1305451,0.003
1305452,0.0065
1305453,0.0034
1305454,0.0032
1305455,0.0053
1305456,0.0034
1305457,0.0057
1305458,0.0046
1305459,0.0044
1305460,0.0025
1305461,0.003
1305462,0.0055
1305463,0.0025
1305464,0.0075
1305465,0.0053
1305466,0.0025
1305467,0.0048
1305468,0.0034
1305469,0.0053
1305470,0.0025
1305471,0.003
1305472,0.0044
1305473,0.0044
1305474,0.0034
1305475,0.0044
1305476,0.0028
1305477,0.003
1305478,0.004
1305479,0.0046
1305480,0.003
1305481,0.0048
1305482,0.0023
1305483,0.0053
1305484,0.0048
1305485,0.0034
1305486,0.0038
1305487,0.0034
1305488,0.0053
1305489,0.0025
1305490,0.0065
1305491,0.0063
1305492,0.0034
1305493,0.0034
1305494,0.0048
1305495,0.0048
1305496,0.0053
1305497,0.0073
1305498,0.0048
1305499,0.0025
1305500,0.0023
1305501,0.003
1305502,0.0048
1305503,0.0034
1305504,0.0063
1305505,0.0053
1305506,0.004
1305507,0.004
1305508,0.0038
1305509,0.0044
1305510,0.0053
1305511,0.0328
1305512,0.0034
1305513,0.0034
1305514,0.0025
1305515,0.0034
1305516,0.0038
1305517,0.0034
1305518,0.0065
1305519,0.0046
1305520,0.0034
1305521,0.0034
1305522,0.0046
1305523,0.0025
1305524,0.004
1305525,0.0042
1305526,0.0034
1305527,0.0046
1305528,0.0048
1305529,0.003
1305530,0.0034
1305531,0.0034
1305532,0.003
1305533,0.003
1305534,0.0034
1305535,0.003
1305536,0.0038
1305537,0.003
1305538,0.003
1305539,0.0034
1305540,0.0044
1305541,0.003
1305542,0.0053
1305543,0.0046
1305544,0.0044
1305545,0.0034
1305546,0.0053
1305547,0.0034
1305548,0.0034
1305549,0.0034
1305550,0.0034
1305551,0.003
1305552,0.003
1305553,0.003
1305554,0.0034
1305555,0.0407
1305556,0.0034
1305557,0.003
1305558,0.003
1305559,0.0034
1305560,0.0034
1305561,0.0057
1305562,0.0057
1305563,0.0023
1305564,0.0075
1305565,0.0028
1305566,0.004
1305567,0.0034
1305568,0.0038
1305569,0.0034
1305570,0.0046
1305571,0.0034
1305572,0.0038
1305573,0.0038
1305574,0.0028
1305575,0.0028
1305576,0.0034
1305577,0.003
1305578,0.004
1305579,0.0023
1305580,0.0038
1305581,0.004
1305582,0.0053
1305583,0.0044
1305584,0.0038
1305585,0.0034
1305586,0.0057
1305587,0.0053
1305588,0.0053
1305589,0.009
1305590,0.0038
1305591,0.0028
1305592,0.0025
1305593,0.0025
1305594,0.003
1305595,0.003
1305596,0.0025
1305597,0.0025
1305598,0.0034
1305599,0.0025
1305600,0.0025
1305601,0.0046
1305602,0.0034
1305603,0.0028
1305604,0.003
1305605,0.0038
1305606,0.0053
1305607,0.0053
1305608,0.0048
1305609,0.0044
1305610,0.0044
1305611,0.0328
1305612,0.0078
1305613,0.0053
1305614,0.0034
1305615,0.0034
1305616,0.0048
1305617,0.0044
1305618,0.0038
1305619,0.0023
1305620,0.0028
1305621,0.003
1305622,0.0034
1305623,0.003
1305624,0.003
1305625,0.003
1305626,0.003
1305627,0.0034
1305628,0.0034
1305629,0.0025
1305630,0.0028
1305631,0.0034
1305632,0.0053
1305633,0.003
1305634,0.003
1305635,0.003
1305636,0.0028
1305637,0.0034
1305638,0.0034
1305639,0.0023
1305640,0.0023
1305641,0.004
1305642,0.0034
1305643,0.0028
1305644,0.0034
1305645,0.1186
1305646,0.0038
1305647,0.0023
1305648,0.0034
1305649,0.003
1305650,0.0028
1305651,0.0034
1305652,0.003
1305653,0.003
1305654,0.0028
1305655,0.0025
1305656,0.0034
1305657,0.0025
1305658,0.0025
1305659,0.0028
1305660,0.0034
1305661,0.003
1305662,0.0034
1305663,0.0034
1305664,0.0034
1305665,0.0034
1305666,0.0034
1305667,0.003
1305668,0.0034
1305669,0.0025
1305670,0.0034
1305671,0.0025
1305672,0.0028
1305673,0.0034
1305674,0.0034
1305675,0.0025
1305676,0.0044
1305677,0.0034
1305678,0.0028
1305679,0.003
1305680,0.0044
1305681,0.0028
1305682,0.0034
1305683,0.0044
1305684,0.0046
1305685,0.0028
1305686,0.0063
1305687,0.003
1305688,0.0025
1305689,0.0034
1305690,0.0034
1305691,0.0028
1305692,0.0028
1305693,0.0028
1305694,0.003
1305695,0.003
1305696,0.003
1305697,0.0034
1305698,0.0034
1305699,0.0038
1305700,0.0205
1305701,0.0063
1305702,0.0034
1305703,0.0075
1305704,0.0038
1305705,0.003
1305706,0.0044
1305707,0.0034
1305708,0.0046
1305709,0.0053
1305710,0.0025
1305711,0.0328
1305712,0.0046
1305713,0.0034
1305714,0.0038
1305715,0.0023
1305716,0.003
1305717,0.003
1305718,0.0025
1305719,0.003
1305720,0.0046
1305721,0.0059
1305722,0.0044
1305723,0.0025
1305724,0.0046
1305725,0.0044
1305726,0.0046
1305727,0.004
1305728,0.0038
1305729,0.0053
1305730,0.0048
1305731,0.0046
1305732,0.0044
1305733,0.0053
1305734,0.0046
1305735,0.0023
1305736,0.0046
1305737,0.0044
1305738,0.0048
1305739,0.004
1305740,0.0034
1305741,0.0048
1305742,0.0046
1305743,0.003
1305744,0.0038
1305745,0.0034
1305746,0.0059
1305747,0.0046
1305748,0.0025
1305749,0.0044
1305750,0.0048
1305751,0.0025
1305752,0.0034
1305753,0.0053
1305754,0.0034
1305755,0.0025
1305756,0.0034
1305757,0.0025
1305758,0.0028
1305759,0.003
1305760,0.003
1305761,0.0046
1305762,0.0025
1305763,0.0023
1305764,0.0065
1305765,0.0296
1305766,0.0059
1305767,0.0025
1305768,0.0025
1305769,0.0028
1305770,0.0034
1305771,0.0034
1305772,0.0044
1305773,0.0055
1305774,0.0025
1305775,0.0053
1305776,0.0059
1305777,0.0046
1305778,0.0046
1305779,0.0034
1305780,0.0061
1305781,0.0057
1305782,0.004
1305783,0.0063
1305784,0.0063
1305785,0.0046
1305786,0.1186
1305787,0.0034
1305788,0.0046
1305789,0.0023
1305790,0.0048
1305791,0.0034
1305792,0.003
1305793,0.0053
1305794,0.0048
1305795,0.0034
1305796,0.0046
1305797,0.0046
1305798,0.0053
1305799,0.0048
1305800,0.0038
1305801,0.0046
1305802,0.0042
1305803,0.0046
1305804,0.0048
1305805,0.0038
1305806,0.0046
1305807,0.0023
1305808,0.003
1305809,0.0034
1305810,0.0038
1305811,0.0328
1305812,0.0053
1305813,0.02
1305814,0.0034
1305815,0.0057
1305816,0.0034
1305817,0.0034
1305818,0.0034
1305819,0.0028
1305820,0.0034
1305821,0.003
1305822,0.003
1305823,0.0025
1305824,0.0034
1305825,0.0034
1305826,0.003
1305827,0.003
1305828,0.003
1305829,0.0034
1305830,0.0044
1305831,0.0023
1305832,0.0023
1305833,0.0071
1305834,0.0065
1305835,0.0034
1305836,0.0025
1305837,0.0044
1305838,0.0044
1305839,0.0044
1305840,0.0048
1305841,0.0053
1305842,0.0034
1305843,0.0046
1305844,0.0046
1305845,0.0057
1305846,0.0034
1305847,0.0023
1305848,0.0048
1305849,0.0023
1305850,0.0044
1305851,0.0023
1305852,0.0034
1305853,0.0034
1305854,0.003
1305855,0.0044
1305856,0.003
1305857,0.003
1305858,0.0034
1305859,0.0034
1305860,0.0034
1305861,0.0028
1305862,0.0048
1305863,0.003
1305864,0.0025
1305865,0.0028
1305866,0.0025
1305867,0.0034
1305868,0.0034
1305869,0.0028
1305870,0.0034
1305871,0.0034
1305872,0.0034
1305873,0.0038
1305874,0.0034
1305875,0.004
1305876,0.0025
1305877,0.0053
1305878,0.0048
1305879,0.0065
1305880,0.0042
1305881,0.0046
1305882,0.0034
1305883,0.003
1305884,0.0034
1305885,0.0034
1305886,0.0055
1305887,0.0034
1305888,0.0034
1305889,0.0034
1305890,0.0063
1305891,0.0034
1305892,0.0038
1305893,0.0034
1305894,0.0038
1305895,0.0034
1305896,0.0065
1305897,0.0046
1305898,0.0044
1305899,0.0034
1305900,0.0059
1305901,0.0034
1305902,0.0059
1305903,0.0053
1305904,0.0044
1305905,0.0053
1305906,0.0053
1305907,0.004
1305908,0.004
1305909,0.0038
1305910,0.004
1305911,0.0328
1305912,0.0034
1305913,0.004
1305914,0.0044
1305915,0.0053
1305916,0.0046
1305917,0.004
1305918,0.0034
1305919,0.0034
1305920,0.0044
1305921,0.0063
1305922,0.0065
1305923,0.0048
1305924,0.0065
1305925,0.004
1305926,0.0046
1305927,0.0065
1305928,0.0063
1305929,0.0053
1305930,0.0067
1305931,0.0025
1305932,0.0028
1305933,0.0028
1305934,0.0048
1305935,0.003
1305936,0.0034
1305937,0.0034
1305938,0.0038
1305939,0.0073
1305940,0.0034
1305941,0.004
1305942,0.0048
1305943,0.0034
1305944,0.0034
1305945,0.0028
1305946,0.0023
1305947,0.0034
1305948,0.0034
1305949,0.003
1305950,0.0328
1305951,0.0053
1305952,0.0034
1305953,0.0025
1305954,0.0198
1305955,0.0044
1305956,0.0034
1305957,0.0034
1305958,0.0328
1305959,0.0398
1305960,0.0023
1305961,0.003
1305962,0.0023
1305963,0.0069
1305964,0.0038
1305965,0.0053
1305966,0.0048
1305967,0.0065
1305968,0.0023
1305969,0.0034
1305970,0.0046
1305971,0.0034
1305972,0.0053
1305973,0.004
1305974,0.003
1305975,0.0048
1305976,0.0548
1305977,0.0038
1305978,0.0023
1305979,0.0053
1305980,0.0032
1305981,0.0034
1305982,0.003
1305983,0.0048
1305984,0.0046
1305985,0.0034
1305986,0.0046
1305987,0.0053
1305988,0.0065
1305989,0.0057
1305990,0.0044
1305991,0.0311
1305992,0.0046
1305993,0.0038
1305994,0.0025
1305995,0.0025
1305996,0.0046
1305997,0.0046
1305998,0.0034
1305999,0.0028
1306200,0.0044
1306201,0.0034
1306202,0.004
1306203,0.0048
1306205,0.0034
1306206,0.0046
1306207,0.004
1306208,0.0048
1306209,0.0042
1306210,0.0038
1306211,0.0109
1306212,0.0034
1306213,0.0034
1306214,0.004
1306215,0.0046
1306216,0.0046
1306217,0.0034
1306218,0.004
1306219,0.004
1306220,0.0038
1306221,0.0038
1306222,0.004
1306223,0.0038
1306224,0.0038
1306225,0.0034
1306226,0.0042
1306227,0.0038
1306228,0.004
1306229,0.0038
1306230,0.0038
1306231,0.0034
1306232,0.0038
1306233,0.004
1306234,0.0053
1306235,0.0034
1306236,0.0042
1306237,0.0042
1306238,0.0034
1306239,0.0034
1306240,0.0042
1306241,0.0038
1306242,0.0038
1306243,0.0042
1306244,0.0034
1306245,0.0034
1306246,0.0034
1306247,0.0042
1306248,0.0042
1306249,0.0034
1306250,0.0034
1306251,0.0038
1306252,0.0038
1306253,0.004
1306254,0.0042
1306255,0.0038
1306256,0.0038
1306257,0.0038
1306258,0.0038
1306259,0.0038
1306260,0.0034
1306261,0.0038
1306262,0.0038
1306263,0.004
1306264,0.0034
1306265,0.0038
1306266,0.0038
1306267,0.0038
1306268,0.0034
1306269,0.004
1306270,0.0042
1306271,0.004
1306272,0.0038
1306273,0.0042
1306274,0.0048
1306275,0.0034
1306276,0.0042
1306277,0.004
1306278,0.0034
1306279,0.0034
1306280,0.0034
1306281,0.0034
1306282,0.004
1306283,0.0034
1306284,0.0048
1306285,0.0034
1306286,0.0038
1306287,0.0034
1306288,0.0042
1306289,0.0042
1306290,0.0042
1306291,0.0038
1306292,0.0042
1306293,0.004
1306294,0.0034
1306295,0.004
1306296,0.0042
1306297,0.0042
1306298,0.0042
1306299,0.0042
1306300,0.0053
1306301,0.004
1306302,0.004
1306303,0.004
1306304,0.0042
1306305,0.004
1306307,0.004
1306308,0.004
1306309,0.0046
1306310,0.0048
1306311,0.0105
1306312,0.0048
1306313,0.0046
1306314,0.0042
1306315,0.0044
1306316,0.004
1306317,0.0042
1306318,0.004
1306319,0.0048
1306320,0.0038
1306321,0.004
1306322,0.004
1306323,0.004
1306324,0.004
1306325,0.0042
1306326,0.0048
1306327,0.0034
1306328,0.004
1306329,0.0034
1306330,0.0044
1306331,0.0034
1306332,0.004
1306333,0.004
1306334,0.0034
1306335,0.0038
1306336,0.0038
1306337,0.0034
1306338,0.0034
1306339,0.004
1306340,0.0044
1306341,0.0038
1306342,0.0042
1306343,0.0038
1306344,0.0038
1306345,0.0038
1306346,0.0044
1306347,0.0034
1306348,0.004
1306349,0.0053
1306350,0.004
1306351,0.0038
1306352,0.0034
1306353,0.0034
1306354,0.004
1306355,0.0042
1306356,0.0034
1306357,0.004
1306358,0.004
1306359,0.004
1306360,0.0034
1306361,0.0038
1306362,0.0034
1306363,0.0034
1306364,0.0034
1306365,0.004
1306366,0.0046
1306367,0.0042
1306368,0.004
1306369,0.0034
1306370,0.0034
1306371,0.0034
1306372,0.0034
1306373,0.0042
1306374,0.004
1306375,0.0034
1306376,0.0042
1306377,0.0042
1306378,0.0038
1306379,0.004
1306380,0.0038
1306381,0.0038
1306382,0.004
1306383,0.0034
1306384,0.0038
1306385,0.0038
1306386,0.0034
1306387,0.0034
1306388,0.0038
1306389,0.0034
1306390,0.0034
1306391,0.004
1306392,0.0042
1306393,0.0048
1306394,0.0034
1306395,0.0042
1306396,0.0048
1306397,0.004
1306398,0.0034
1306399,0.004
1306400,0.004
1306401,0.0042
1306402,0.0042
1306403,0.0034
1306404,0.004
1306405,0.004
1306406,0.004
1306407,0.0034
1306408,0.0038
1306409,0.0038
1306410,0.004
1306411,0.0105
1306412,0.0034
1306413,0.004
1306414,0.004
1306415,0.0034
1306416,0.004
1306417,0.0046
1306418,0.0048
1306419,0.0053
1306420,0.0042
1306421,0.0038
1306422,0.004
1306423,0.004
1306424,0.004
1306425,0.0042
1306426,0.0042
1306427,0.0038
1306428,0.0034
1306429,0.0034
1306430,0.004
1306432,0.0034
1306433,0.0042
1306434,0.0034
1306435,0.0034
1306436,0.004
1306437,0.004
1306438,0.004
1306439,0.0042
1306440,0.0046
1306441,0.0042
1306442,0.0042
1306443,0.004
1306444,0.0044
1306445,0.0034
1306446,0.0034
1306447,0.0042
1306448,0.0038
1306449,0.0042
1306450,0.004
1306451,0.0038
1306452,0.0034
1306453,0.004
1306454,0.0042
1306455,0.0038
1306456,0.0038
1306457,0.004
1306458,0.0034
1306459,0.004
1306460,0.0042
1306461,0.0042
1306462,0.0042
1306463,0.004
1306464,0.004
1306465,0.004
1306466,0.0038
1306467,0.0034
1306468,0.0034
1306469,0.0038
1306470,0.0034
1306471,0.0042
1306472,0.004
1306473,0.0042
1306475,0.0042
1306476,0.0034
1306477,0.004
1306478,0.0038
1306479,0.0034
1306480,0.0042
1306481,0.0042
1306482,0.0038
1306483,0.0042
1306484,0.004
1306485,0.004
1306486,0.0042
1306487,0.0038
1306488,0.0034
1306489,0.004
1306490,0.0042
1306491,0.0034
1306492,0.0034
1306493,0.0042
1306494,0.0034
1306495,0.0038
1306496,0.0034
1306497,0.0034
1306498,0.0044
1306499,0.004
1306500,0.004
1306501,0.0038
1306502,0.0034
1306503,0.004
1306504,0.004
1306505,0.0044
1306506,0.0044
1306507,0.0044
1306508,0.0046
1306509,0.0044
1306510,0.0044
1306511,0.0109
1306512,0.0038
1306513,0.0034
1306514,0.0042
1306515,0.0038
1306516,0.0042
1306517,0.004
1306518,0.004
1306519,0.0038
1306520,0.0034
1306521,0.004
1306522,0.0034
1306523,0.0034
1306524,0.0034
1306525,0.004
1306526,0.0034
1306527,0.0038
1306528,0.0034
1306529,0.0034
1306530,0.0034
1306531,0.0034
1306532,0.0038
1306533,0.0034
1306534,0.0038
1306535,0.0034
1306536,0.0034
1306537,0.0034
1306538,0.0038
1306539,0.004
1306540,0.0034
1306541,0.0034
1306542,0.0042
1306543,0.0034
1306544,0.004
1306545,0.0034
1306546,0.0038
1306547,0.0042
1306548,0.0034
1306549,0.0034
1306550,0.0034
1306551,0.0034
1306552,0.0034
1306553,0.0053
1306554,0.0034
1306555,0.0117
1306556,0.004
1306557,0.004
1306558,0.0042
1306559,0.0034
1306560,0.0034
1306561,0.0034
1306562,0.004
1306563,0.0034
1306564,0.0034
1306565,0.0034
1306566,0.0038
1306567,0.0034
